FACILITY_NAME,COUNTY,LATITUDE,LONGITUDE,Distance_to_Water_m,Risk_Category
NALCO CO - CARSON,LOS ANGELES,33.83922,-118.23044,2013.3216679664129,Low Risk (>500m)
WOODLAND WOOD PRESERVERS LTD.,YOLO,38.69772,-121.74877,2689.7501286990096,Low Risk (>500m)
BAKER PETROLITE,KERN,35.400631,-119.052076,267.89386842149577,Medium Risk (101-500m)
W. R. GRACE,SAN BERNARDINO,34.43406,-117.28163,3681.8148322652637,Low Risk (>500m)
CALIFORNIA DAIRIES INC TURLOCK,STANISLAUS,37.49033,-120.88539,1113.2483856015672,Low Risk (>500m)
SOLVAY USA INC,LOS ANGELES,33.843611,-118.216389,753.9789031565891,Low Risk (>500m)
ORCHID MPS,ORANGE,33.72074,-117.9135,396.34435508556936,Medium Risk (101-500m)
CEMEX STOCKTON PLANT,SAN JOAQUIN,37.85561,-121.26498,3009.983100635878,Low Risk (>500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
GREENHECK FAN CORP - ROCKLIN CALIFORNIA,PLACER,38.822788,-121.301589,1660.755538971044,Low Risk (>500m)
AIRGAS SPECIALTY PRODUCTS-RIVERSIDE CA,RIVERSIDE,33.95873,-117.44704,302.93670115147256,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
GALLO GLASS CO,STANISLAUS,37.630957,-120.97472,4175.766533331453,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
ROCKWELL COLLINS INC,SOLANO,38.210189,-121.944644,844.4796232132536,Low Risk (>500m)
MONOGRAM AEROSPACE FASTENERS,LOS ANGELES,33.98397,-118.14051,2038.8066740955007,Low Risk (>500m)
SAFETY-KLEEN INC,ALAMEDA,37.52179,-122.02111,832.6488624170054,Low Risk (>500m)
CRYSTAL CREAMERY INC. DBA HUMBOLDT CREAMERY,HUMBOLDT,40.615556,-124.2025,336.3317971203472,Medium Risk (101-500m)
GILLIG,ALAMEDA,37.683667,-121.812187,698.6737758831754,Low Risk (>500m)
SUMMIT INTERCONNECT INC,ORANGE,33.83463,-117.94734,792.5384779991218,Low Risk (>500m)
EQUILON SAN JOSE TERMINAL,SANTA CLARA,37.395171,-121.909701,277.6415941364736,Medium Risk (101-500m)
KEMIRA WATER SOLUTIONS INC,KERN,35.08527,-118.1425,2971.816587840513,Low Risk (>500m)
TORRANCE REFINING CO LLC,LOS ANGELES,33.85828,-118.3369,2566.207435112675,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
GEA FARM TECHNOLOGIES INC.  DBA GEA WS WEST,FRESNO,36.70299,-119.76687,104.67891287170856,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
GOLD BOND BUILDING PRODUCTS  - RICHMOND,CONTRA COSTA,37.91803,-122.37299,3988.3238335691663,Low Risk (>500m)
STREAMLINE CIRCUITS,SANTA CLARA,37.36532,-121.95547,1164.648426672737,Low Risk (>500m)
CALPORTLAND TULARE RMC,TULARE,36.175745,-119.331165,1801.7834620952165,Low Risk (>500m)
FRESNO CHERRY AVENUE,FRESNO,36.693188,-119.782923,699.9300499596118,Low Risk (>500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
DURA COAT PRODUCTS INC (AXALTA COATING SYSTEMS),RIVERSIDE,34.01742,-117.37927,455.03820222130497,Medium Risk (101-500m)
KAISER ALUMINUM FABRICATED PRODUCTS LLC,LOS ANGELES,33.98858,-118.14652,2262.695553063476,Low Risk (>500m)
OLDCASTLE INFRASTRUCTURE INC.,MADERA,36.94537,-120.07403,1176.5642533791734,Low Risk (>500m)
TELEDYNE E2V INC.,SANTA CLARA,37.40795,-121.91836,390.692056622661,Medium Risk (101-500m)
APPLIED MEDICAL RESOURCES CORP,ORANGE,33.627268,-117.608749,1183.165108797009,Low Risk (>500m)
NORMAN FOX & CO.,LOS ANGELES,34.025022,-117.975686,149.54527091426414,Medium Risk (101-500m)
FONTANA PAPER MILLS INC.,SAN BERNARDINO,34.070122,-117.506175,1762.1877240850624,Low Risk (>500m)
KLUNE INDUSTRIES INC.,LOS ANGELES,34.203717,-118.4138,1224.9401320052998,Low Risk (>500m)
US MARINE CORPS MCB CAMP PENDLETON,SAN DIEGO,33.30666,-117.3408,556.0704461322956,Low Risk (>500m)
US NAVY CAMP MICHAEL MONSOOR - LA POSTA (RANGES) (PART),SAN DIEGO,32.667621,-116.437064,2262.341067321312,Low Risk (>500m)
DUCOMMUN AEROSTRUCTURE INC.,LOS ANGELES,33.882027,-118.27196,2086.210504332467,Low Risk (>500m)
THE JANKOVICH CO SAN PEDRO FIXED FACILITY,LOS ANGELES,33.727846,-118.274206,5421.70081515075,Low Risk (>500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
LEPRINO FOODS CO,KINGS,36.303609,-119.788562,3538.6896266022077,Low Risk (>500m)
OLDCASTLE PRECAST INC,SAN DIEGO,32.868225,-116.919999,295.5065411870921,Medium Risk (101-500m)
CALPORTLAND THORNE RMC,FRESNO,36.74855,-119.81306,497.82796310543864,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
MILITARY OCEAN TERMINAL CONCORD,CONTRA COSTA,38.03138,-122.03053,75.68902535806932,High Risk (<100m)
STREMICKS HERITAGE FOODS,RIVERSIDE,33.91473,-117.49819,1339.7918248840888,Low Risk (>500m)
NET SHAPES INC,SAN BERNARDINO,34.04123,-117.62476,2351.0603075788617,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
AEROCRAFT HEAT TREATING CO. INC,LOS ANGELES,33.89029,-118.1667,1916.0183402888183,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
POLYNT COMPOSITES USA INC. - AZUSA PLANT,LOS ANGELES,34.11856,-117.9349,1827.9771809319284,Low Risk (>500m)
TESLA INC.,ALAMEDA,37.469273,-121.928566,945.1587145815829,Low Risk (>500m)
GKN AEROSPACE CHEM-TRONICS INC,SAN DIEGO,32.816944,-116.977222,122.00573910043707,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
PHILLIPS 66 RICHMOND TERMINAL,CONTRA COSTA,37.909769,-122.366199,5034.2623613748965,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BLUE DIAMOND GROWERS,STANISLAUS,37.706857,-121.076588,383.5330683481206,Medium Risk (101-500m)
ALL AMERICAN ASPHALT,RIVERSIDE,33.856997,-117.23485,1865.2957559505053,Low Risk (>500m)
BRENNTAG PACIFIC INC,LOS ANGELES,33.937333,-118.060278,1628.972704810393,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
U.S. NAVAL AIR STATION NORTH ISLAND,SAN DIEGO,32.698333,-117.209444,6867.086041410556,Low Risk (>500m)
US DOE LLNL EXPERIMENTAL TEST SITE (SITE 300),SAN JOAQUIN,37.63425,-121.499553,137.22617671158167,Medium Risk (101-500m)
WILBUR-ELLIS CO RNA,FRESNO,36.61015,-120.1948,2346.614800523067,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
CERTAINTEED LLC,ALAMEDA,37.51166,-121.99502,1627.8587149563218,Low Risk (>500m)
CSBIO,SAN MATEO,37.47543,-122.14958,97.55762987909723,High Risk (<100m)
ALL AMERICAN ASPHALT,RIVERSIDE,33.856997,-117.23485,1865.2957559505053,Low Risk (>500m)
SPECTRUM LABORATORY PRODUCTS INC.,LOS ANGELES,33.90014,-118.26859,2273.309780867152,Low Risk (>500m)
UNIVAR SOLUTIONS CARSON CA,LOS ANGELES,33.839651,-118.236627,1747.1803272009738,Low Risk (>500m)
THATCHER CO OF CALIFORNIA,SACRAMENTO,38.5224,-121.38354,404.0556536946561,Medium Risk (101-500m)
NICK BARBIERI TRUCKING LLC,LOS ANGELES,34.05951,-117.74326,2068.3149967001727,Low Risk (>500m)
HOLLIDAY ROCK - FOOTHILL,SAN BERNARDINO,34.106798,-117.693801,140.64914093258642,Medium Risk (101-500m)
CEMEX IRVINE PLANT,ORANGE,33.69546,-117.81975,154.4589505110597,Medium Risk (101-500m)
BALTIMORE AIRCOIL CO,MADERA,37.06832,-120.02947,48.244681258154685,High Risk (<100m)
CALPORTLAND CO MIRAMAR,SAN DIEGO,32.860756,-117.119543,2450.139700728511,Low Risk (>500m)
HOWMET GLOBAL FASTENING SYSTEMS INC,LOS ANGELES,33.81073,-118.3393,7257.06955483811,Low Risk (>500m)
US MARINE CORPS MCB CAMP PENDLETON,SAN DIEGO,33.30666,-117.3408,556.0704461322956,Low Risk (>500m)
CATALINA UTILITIES CENTER,LOS ANGELES,33.33443,-118.31307,46475.44217277966,Low Risk (>500m)
GRISWOLD INDUSTRIES,ORANGE,33.63631,-117.9319,2160.7554066024486,Low Risk (>500m)
NATIONAL CEMENT CO OF CALIFORNIA INC,KERN,34.814772,-118.74802,2569.5185015378133,Low Risk (>500m)
CAPTIVEAIRE SYSTEMS INC,SHASTA,40.503373,-122.303512,449.1030679912265,Medium Risk (101-500m)
GORILLA CIRCUITS,SANTA CLARA,37.37116,-121.89737,726.4822670314899,Low Risk (>500m)
DORF KETAL ENERGY SERVICES LLC - BAKERSFIELD SITE,KERN,35.313015,-119.063469,441.98521794015005,Medium Risk (101-500m)
TESORO - COLTON TERMINAL,SAN BERNARDINO,34.058134,-117.37024,1562.6652258175482,Low Risk (>500m)
TELEDYNE DEFENSE ELECTRONICS LLC DBA TELEDYNE RELAYS,LOS ANGELES,33.919203,-118.321204,419.9964363669946,Medium Risk (101-500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,KERN,35.3825,-119.070556,302.2580748199953,Medium Risk (101-500m)
TESORO REFINING & MARKETING CO LLC,CONTRA COSTA,38.030833,-122.075,221.9694029001237,Medium Risk (101-500m)
TE CONNECTIVY INC.,SAN MATEO,37.476899,-122.20637,244.01974644350022,Medium Risk (101-500m)
KERN ENERGY,KERN,35.295278,-118.921111,853.0652175585765,Low Risk (>500m)
CALIFORNIA DAIRIES INC TURLOCK NORTH,STANISLAUS,37.50032,-120.86114,12.40810001110203,High Risk (<100m)
TESORO HATHAWAY TERMINAL,LOS ANGELES,33.79961,-118.155711,4628.191946774411,Low Risk (>500m)
AOC L.L.C.,RIVERSIDE,33.8311,-117.26157,304.96598165785326,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
HOLLIDAY ROCK - FOOTHILL,SAN BERNARDINO,34.106798,-117.693801,140.64914093258642,Medium Risk (101-500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
GREIF PACKAGING LLC,MERCED,37.31634,-120.51314,864.7149663813955,Low Risk (>500m)
GREENHECK FAN CORP - ROCKLIN CALIFORNIA,PLACER,38.822788,-121.301589,1660.755538971044,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
SONOCO PRODUCTS CO,LOS ANGELES,34.052125,-117.996652,1025.313329051781,Low Risk (>500m)
MITSUBISHI CHEMICAL CARBON FIBER & COMPOSITES INC.,SACRAMENTO,38.51915,-121.37583,23.97427063038648,High Risk (<100m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
HUBBELL LENOIR CITY INC.,LOS ANGELES,34.23689,-118.58419,773.9774562717694,Low Risk (>500m)
SIERRA PACIFIC INDUSTRIES LINCOLN DIV,PLACER,38.904516,-121.304831,3017.5869819705226,Low Risk (>500m)
EQUILON MORMON ISLAND TERMINAL,LOS ANGELES,33.760449,-118.262176,1749.4453485426802,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ULTRAMAR INC. MARINE TERMINAL,LOS ANGELES,33.75828,-118.26676,2220.3923552034494,Low Risk (>500m)
ENGINEERED POLYMER SOLUTIONS INC,LOS ANGELES,33.987111,-118.165944,512.3546529145447,Low Risk (>500m)
ULTRAMAR INC. MARINE TERMINAL,LOS ANGELES,33.75828,-118.26676,2220.3923552034494,Low Risk (>500m)
MARTIN MARIETTA SAN DIEGO AGGREGATES LLC - MIRAMAR HMA,SAN DIEGO,32.86076,-117.119925,2483.206184702474,Low Risk (>500m)
RYVEC INC,ORANGE,33.81359,-117.90473,2586.2574687230426,Low Risk (>500m)
TORRANCE REFINING CO LLC,LOS ANGELES,33.85828,-118.3369,2566.207435112675,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
AMERICAS STYRENICS LLC - TORRANCE,LOS ANGELES,33.84641,-118.32878,3262.3089892513194,Low Risk (>500m)
PENTAGON TECHNOLOGIES INC,ALAMEDA,37.652663,-122.131171,823.0991693556988,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
SOLAR TURBINES INC KEARNY MESA,SAN DIEGO,32.81872,-117.1258,3281.7360096362054,Low Risk (>500m)
CATALINA UTILITIES CENTER,LOS ANGELES,33.33443,-118.31307,46475.44217277966,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
CHAMPIONX-BAKERSFIELD,KERN,35.31312,-119.07386,319.1607177016819,Medium Risk (101-500m)
TESLA INC,SAN JOAQUIN,37.799757,-121.296384,1142.967061224614,Low Risk (>500m)
ROCKVIEW DAIRIES INC,LOS ANGELES,33.944173,-118.161462,276.27836233544815,Medium Risk (101-500m)
BRAXTON CARIBBEAN MFG CO INC,ORANGE,33.71593,-117.80732,997.2700390090349,Low Risk (>500m)
TESORO - COLTON TERMINAL,SAN BERNARDINO,34.058134,-117.37024,1562.6652258175482,Low Risk (>500m)
BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,KERN,35.3825,-119.070556,302.2580748199953,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
EQUILON MORMON ISLAND TERMINAL,LOS ANGELES,33.760449,-118.262176,1749.4453485426802,Low Risk (>500m)
THERMAL SOLUTIONS MANUFACTURING INC.,SAN BERNARDINO,34.07603,-117.25977,210.23214642840716,Medium Risk (101-500m)
NORMAN FOX & CO,LOS ANGELES,33.99229,-118.21287,1619.731921544929,Low Risk (>500m)
TESLA INC,ALAMEDA,37.49629,-121.94826,1081.8265613090773,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BAE SYSTEMS SAN DIEGO SHIP REPAIR,SAN DIEGO,32.692921,-117.144598,1598.9804510423432,Low Risk (>500m)
ECOLAB INC,LOS ANGELES,33.99715,-117.903052,542.7462470721413,Low Risk (>500m)
SUMMIT INTERCONNECT INC. ORANGE,ORANGE,33.82697,-117.85456,1049.5124617139243,Low Risk (>500m)
WEBER METALS INC.,LOS ANGELES,33.88268,-118.16874,1843.7135923913715,Low Risk (>500m)
CALPORTLAND CO MIRAMAR,SAN DIEGO,32.860756,-117.119543,2450.139700728511,Low Risk (>500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
BEHR PROCESS CORP - GARRY & YALE,ORANGE,33.70564,-117.91566,517.0838281178287,Low Risk (>500m)
ENGINEERED POLYMER SOLUTIONS INC,LOS ANGELES,33.987111,-118.165944,512.3546529145447,Low Risk (>500m)
US MARINE CORPS AIR STATION MIRAMAR,SAN DIEGO,32.882236,-117.144252,4607.456015337805,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
CALPORTLAND PORTERVILLE RMC,TULARE,36.050873,-118.934734,185.87231138521724,Medium Risk (101-500m)
CALIFORNIA NATURAL COLOR,FRESNO,36.75749,-119.69923,823.4256120254533,Low Risk (>500m)
LGC BIOSEARCH TECHNOLOGIES INC,SONOMA,38.22908,-122.59181,739.4532843472668,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
SIGMATRON INTERNATIONAL INC,ALAMEDA,37.61027,-122.07151,317.68289481664175,Medium Risk (101-500m)
KERN ENERGY,KERN,35.295278,-118.921111,853.0652175585765,Low Risk (>500m)
GENERAL DYNAMICS (NASSCO),SAN DIEGO,32.69109,-117.1337,601.1309280344768,Low Risk (>500m)
CALIFORNIA DAIRIES INC TIPTON,TULARE,36.0094,-119.3054,9476.221163953962,Low Risk (>500m)
ECO SERVICES OPERATIONS CORP.,CONTRA COSTA,38.034722,-122.112778,2016.8143603686037,Low Risk (>500m)
PETRODIAMOND TERMINAL CO,LOS ANGELES,33.7762,-118.2141,807.8787952822066,Low Risk (>500m)
ANILLO INDUSTRIES INC.,ORANGE,33.82244,-117.85306,1323.2631516119357,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
OWENS CORNING ROOFING & ASPHALT LLC,LOS ANGELES,33.90761,-118.22289,1769.7874868107128,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BAKER PETROLITE,KERN,35.400631,-119.052076,267.89386842149577,Medium Risk (101-500m)
CEMEX CONSTRUCTION MATERIALS PACIFIC LLC - UNION CITY PLANT,ALAMEDA,37.60597,-122.03021,192.67494491978468,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
HUDSON TECHNOLOGIES CO,SAN BERNARDINO,34.041144,-117.64051,3789.7600135323983,Low Risk (>500m)
MOC PRODUCTS CO. INC,LOS ANGELES,34.25483,-118.40135,1030.911122089491,Low Risk (>500m)
CLEAN HARBORS BUTTONWILLOW LLC,KERN,35.401811,-119.612789,2016.028722336853,Low Risk (>500m)
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,LOS ANGELES,33.916311,-118.427343,5710.475446576944,Low Risk (>500m)
VULCAN MATERIALS CO ASHLAN HMA,FRESNO,36.795634,-119.856627,699.2741907672798,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PETRODIAMOND TERMINAL CO,LOS ANGELES,33.7762,-118.2141,807.8787952822066,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,VENTURA,34.24885,-119.16044,1332.2531884035009,Low Risk (>500m)
LIVINGSTON'S CONCRETE SERVICE INC,SACRAMENTO,38.6651,-121.37622,111.00465392687107,Medium Risk (101-500m)
SENIOR AEROSPACE INC SSP DIV,LOS ANGELES,34.201757,-118.34136,2945.02643704594,Low Risk (>500m)
FEDERAL BUREAU OF PRISONS FCI HERLONG,LASSEN,40.144065,-120.165165,2488.4902695268956,Low Risk (>500m)
SMARKCHEM INDUSTRIES INC.,LOS ANGELES,33.95562,-118.19616,2199.3068196510567,Low Risk (>500m)
EQUILON MORMON ISLAND TERMINAL,LOS ANGELES,33.760449,-118.262176,1749.4453485426802,Low Risk (>500m)
TESORO HATHAWAY TERMINAL,LOS ANGELES,33.79961,-118.155711,4628.191946774411,Low Risk (>500m)
LIGHTING RESOURCES LLC,SAN BERNARDINO,34.041149,-117.639173,3667.1375109460464,Low Risk (>500m)
SANMINA - BLDG # 2,SANTA CLARA,37.39273,-121.92903,871.9239859573372,Low Risk (>500m)
OLDCASTLE PRECAST INC,SANTA CLARA,37.16724,-121.68908,706.9459413527973,Low Risk (>500m)
SOLVAY USA INC,LOS ANGELES,33.843611,-118.216389,753.9789031565891,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
URETHANE POLYMERS INTERNATIONAL,SAN BERNARDINO,34.05719,-117.46258,23.20176844685098,High Risk (<100m)
TTM TECHNOLOGIES,SANTA CLARA,37.30276,-121.87427,587.3113583474993,Low Risk (>500m)
BRENNTAG PACIFIC INC,LOS ANGELES,33.95745,-118.1888,1556.23390098891,Low Risk (>500m)
CAMBRO MANUFACTURING CO CLAY AVE. FACILITY,ORANGE,33.68299,-117.9966,1551.5640244151482,Low Risk (>500m)
BALL METAL BEVERAGE CONTAINER CORP,SOLANO,38.27793,-121.97399,1975.894924747266,Low Risk (>500m)
U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE,IMPERIAL,33.2418,-115.49454,815.4565953318196,Low Risk (>500m)
UNIVAR SOLUTIONS USA,SOLANO,38.27483,-121.98363,1733.8916252945837,Low Risk (>500m)
ROBERTSON'S READY MIX,RIVERSIDE,33.928101,-116.983311,1921.3786309812276,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN DIEGO,32.87761,-117.17152,3817.495815047505,Low Risk (>500m)
HOLLIDAY ROCK - SANTA CLARITA FACILITY,LOS ANGELES,34.43192,-118.3845,149.59111143046522,Medium Risk (101-500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
CERTIFIED ALLOY PRODUCTS INC,LOS ANGELES,33.81568,-118.16763,3516.677771330351,Low Risk (>500m)
POLYNT COMPOSITES USA INC. - AZUSA PLANT,LOS ANGELES,34.11856,-117.9349,1827.9771809319284,Low Risk (>500m)
EXXONMOBIL OIL CORP VERNON TERMINAL,LOS ANGELES,34.00894,-118.22188,243.45376700609648,Medium Risk (101-500m)
ELITE COMFORT SOLUTIONS,SAN BERNARDINO,34.04396,-117.52949,1154.304030312779,Low Risk (>500m)
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,LOS ANGELES,33.916311,-118.427343,5710.475446576944,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
SHELL CATALYSTS & TECHNOLOGIES - PITTSBURG,CONTRA COSTA,38.028333,-121.943056,625.4770049407316,Low Risk (>500m)
NICK BARBIERI TRUCKING LLC,SONOMA,38.387161,-122.728295,978.6064388359712,Low Risk (>500m)
SHUR-LOK CO,ORANGE,33.68005,-117.84361,766.9879636565861,Low Risk (>500m)
AMBER CHEMICAL INC.,KERN,35.40125,-119.05207,327.0109558493411,Medium Risk (101-500m)
TESLA INC.,ALAMEDA,37.469273,-121.928566,945.1587145815829,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
EVONIK CORP,LOS ANGELES,34.01272,-118.21293,620.160297791561,Low Risk (>500m)
K-TUBE CORP,SAN DIEGO,32.93492,-117.03997,745.6107594366548,Low Risk (>500m)
GLADDING MCBEAN,PLACER,38.89447,-121.291594,2034.1053199386988,Low Risk (>500m)
TRICAL INC.,KERN,35.028056,-118.160833,6920.90179102849,Low Risk (>500m)
FXI INC. - ORANGE,ORANGE,33.82116,-117.86208,558.5898975950673,Low Risk (>500m)
CLEAN HARBORS BUTTONWILLOW LLC,KERN,35.401811,-119.612789,2016.028722336853,Low Risk (>500m)
PERFORMANCE MATERIALS CORP DBA TORAY PERFORMANCE COMPOSITE,VENTURA,34.22803,-119.01465,236.56517194502928,Medium Risk (101-500m)
WR MEADOWS OF NORTHERN CALIFORNIA,SOLANO,38.07224,-122.12703,503.3686705263724,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN BERNARDINO,34.474673,-117.282911,2662.013196711104,Low Risk (>500m)
M. ARGUESO & CO. INC.,LOS ANGELES,34.05978,-118.0731,195.58876309719992,Medium Risk (101-500m)
AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD),CONTRA COSTA,38.032767,-122.07594,355.34635468308295,Medium Risk (101-500m)
ECOBAT RESOURCES CALIFORNIA INC.,LOS ANGELES,34.025051,-117.983495,144.39234289809696,Medium Risk (101-500m)
